device_id,maintenance_date,maintenance_type,failure_date,failure_reason,time_period,traffic_volume,days_in_service,time_since_last_maintenance,average_usage,failure_count,maintenance_required
device_12,2024-07-27 11:18:40.429903,Software,2025-01-15 11:18:40.430148,Power Surge,2024-04-17 11:18:40.430521,5047,82,181,61.548780487804876,2,0
device_12,2024-07-27 11:18:40.429903,Software,2025-01-15 11:18:40.430148,Power Surge,2024-02-07 11:18:40.430529,686,239,181,2.8702928870292888,2,0
device_12,2024-07-27 11:18:40.429903,Software,2025-01-15 11:18:40.430148,Power Surge,2024-12-02 11:18:40.430530,4612,112,181,41.17857142857143,2,0
device_12,2024-07-27 11:18:40.429903,Software,2025-01-15 11:18:40.430148,Power Surge,2024-03-03 11:18:40.430560,3168,13,181,243.69230769230768,2,1
device_12,2024-07-27 11:18:40.429903,Software,2025-01-15 11:18:40.430148,Power Surge,2024-10-15 11:18:40.430568,5389,210,181,25.66190476190476,2,0
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-08-26 11:18:40.430436,9327,168,303,55.517857142857146,2,0
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-06-17 11:18:40.430499,1653,228,303,7.25,2,0
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-04-17 11:18:40.430521,5047,82,303,61.548780487804876,2,0
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-02-07 11:18:40.430529,686,239,303,2.8702928870292888,2,1
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-12-02 11:18:40.430530,4612,112,303,41.17857142857143,2,1
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-03-03 11:18:40.430560,3168,13,303,243.69230769230768,2,0
device_12,2024-03-27 11:18:40.429908,Network,2024-09-03 11:18:40.430141,Hardware Failure,2024-10-15 11:18:40.430568,5389,210,303,25.66190476190476,2,0
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-08-26 11:18:40.430436,9327,168,303,55.517857142857146,2,1
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-06-17 11:18:40.430499,1653,228,303,7.25,2,1
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-04-17 11:18:40.430521,5047,82,303,61.548780487804876,2,1
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-02-07 11:18:40.430529,686,239,303,2.8702928870292888,2,0
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-12-02 11:18:40.430530,4612,112,303,41.17857142857143,2,1
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-03-03 11:18:40.430560,3168,13,303,243.69230769230768,2,0
device_12,2024-03-27 11:18:40.429908,Network,2025-01-15 11:18:40.430148,Power Surge,2024-10-15 11:18:40.430568,5389,210,303,25.66190476190476,2,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-27 11:18:40.430419,1121,18,238,62.27777777777778,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-10 11:18:40.430437,8478,332,238,25.53614457831325,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2025-01-07 11:18:40.430484,2758,115,238,23.982608695652175,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-08-01 11:18:40.430500,1072,146,238,7.342465753424658,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-03-05 11:18:40.430509,7363,41,238,179.58536585365854,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-10-31 11:18:40.430549,1078,140,238,7.7,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-11-14 11:18:40.430562,2206,167,238,13.209580838323353,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-28 11:18:40.430573,4551,19,238,239.52631578947367,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-27 11:18:40.430419,1121,18,238,62.27777777777778,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-10 11:18:40.430437,8478,332,238,25.53614457831325,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2025-01-07 11:18:40.430484,2758,115,238,23.982608695652175,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-08-01 11:18:40.430500,1072,146,238,7.342465753424658,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-03-05 11:18:40.430509,7363,41,238,179.58536585365854,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-10-31 11:18:40.430549,1078,140,238,7.7,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-11-14 11:18:40.430562,2206,167,238,13.209580838323353,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-28 11:18:40.430573,4551,19,238,239.52631578947367,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-27 11:18:40.430419,1121,18,238,62.27777777777778,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-10 11:18:40.430437,8478,332,238,25.53614457831325,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2025-01-07 11:18:40.430484,2758,115,238,23.982608695652175,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-08-01 11:18:40.430500,1072,146,238,7.342465753424658,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-03-05 11:18:40.430509,7363,41,238,179.58536585365854,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-10-31 11:18:40.430549,1078,140,238,7.7,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-11-14 11:18:40.430562,2206,167,238,13.209580838323353,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-28 11:18:40.430573,4551,19,238,239.52631578947367,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-27 11:18:40.430419,1121,18,238,62.27777777777778,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-10 11:18:40.430437,8478,332,238,25.53614457831325,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2025-01-07 11:18:40.430484,2758,115,238,23.982608695652175,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-08-01 11:18:40.430500,1072,146,238,7.342465753424658,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-03-05 11:18:40.430509,7363,41,238,179.58536585365854,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-10-31 11:18:40.430549,1078,140,238,7.7,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-11-14 11:18:40.430562,2206,167,238,13.209580838323353,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-28 11:18:40.430573,4551,19,238,239.52631578947367,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-27 11:18:40.430419,1121,18,238,62.27777777777778,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-10 11:18:40.430437,8478,332,238,25.53614457831325,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2025-01-07 11:18:40.430484,2758,115,238,23.982608695652175,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-08-01 11:18:40.430500,1072,146,238,7.342465753424658,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-03-05 11:18:40.430509,7363,41,238,179.58536585365854,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-10-31 11:18:40.430549,1078,140,238,7.7,5,0
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-11-14 11:18:40.430562,2206,167,238,13.209580838323353,5,1
device_4,2024-05-31 11:18:40.429812,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-28 11:18:40.430573,4551,19,238,239.52631578947367,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-06-27 11:18:40.430419,1121,18,302,62.27777777777778,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-06-10 11:18:40.430437,8478,332,302,25.53614457831325,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2025-01-07 11:18:40.430484,2758,115,302,23.982608695652175,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-08-01 11:18:40.430500,1072,146,302,7.342465753424658,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-03-05 11:18:40.430509,7363,41,302,179.58536585365854,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-10-31 11:18:40.430549,1078,140,302,7.7,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-11-14 11:18:40.430562,2206,167,302,13.209580838323353,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-02-06 11:18:40.430091,Network Issues,2024-06-28 11:18:40.430573,4551,19,302,239.52631578947367,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-06-27 11:18:40.430419,1121,18,302,62.27777777777778,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-06-10 11:18:40.430437,8478,332,302,25.53614457831325,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2025-01-07 11:18:40.430484,2758,115,302,23.982608695652175,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-08-01 11:18:40.430500,1072,146,302,7.342465753424658,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-03-05 11:18:40.430509,7363,41,302,179.58536585365854,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-10-31 11:18:40.430549,1078,140,302,7.7,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-11-14 11:18:40.430562,2206,167,302,13.209580838323353,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-08-12 11:18:40.430125,Network Issues,2024-06-28 11:18:40.430573,4551,19,302,239.52631578947367,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-06-27 11:18:40.430419,1121,18,302,62.27777777777778,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-06-10 11:18:40.430437,8478,332,302,25.53614457831325,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2025-01-07 11:18:40.430484,2758,115,302,23.982608695652175,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-08-01 11:18:40.430500,1072,146,302,7.342465753424658,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-03-05 11:18:40.430509,7363,41,302,179.58536585365854,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-10-31 11:18:40.430549,1078,140,302,7.7,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-11-14 11:18:40.430562,2206,167,302,13.209580838323353,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-01-26 11:18:40.430207,Power Surge,2024-06-28 11:18:40.430573,4551,19,302,239.52631578947367,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-06-27 11:18:40.430419,1121,18,302,62.27777777777778,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-06-10 11:18:40.430437,8478,332,302,25.53614457831325,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2025-01-07 11:18:40.430484,2758,115,302,23.982608695652175,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-08-01 11:18:40.430500,1072,146,302,7.342465753424658,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-03-05 11:18:40.430509,7363,41,302,179.58536585365854,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-10-31 11:18:40.430549,1078,140,302,7.7,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-11-14 11:18:40.430562,2206,167,302,13.209580838323353,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-07-13 11:18:40.430244,Power Surge,2024-06-28 11:18:40.430573,4551,19,302,239.52631578947367,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-06-27 11:18:40.430419,1121,18,302,62.27777777777778,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-06-10 11:18:40.430437,8478,332,302,25.53614457831325,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2025-01-07 11:18:40.430484,2758,115,302,23.982608695652175,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-08-01 11:18:40.430500,1072,146,302,7.342465753424658,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-03-05 11:18:40.430509,7363,41,302,179.58536585365854,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-10-31 11:18:40.430549,1078,140,302,7.7,5,0
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-11-14 11:18:40.430562,2206,167,302,13.209580838323353,5,1
device_4,2024-03-28 11:18:40.429926,Software,2024-06-24 11:18:40.430257,Network Issues,2024-06-28 11:18:40.430573,4551,19,302,239.52631578947367,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-27 11:18:40.430419,1121,18,152,62.27777777777778,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-10 11:18:40.430437,8478,332,152,25.53614457831325,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2025-01-07 11:18:40.430484,2758,115,152,23.982608695652175,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-08-01 11:18:40.430500,1072,146,152,7.342465753424658,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-03-05 11:18:40.430509,7363,41,152,179.58536585365854,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-10-31 11:18:40.430549,1078,140,152,7.7,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-11-14 11:18:40.430562,2206,167,152,13.209580838323353,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-02-06 11:18:40.430091,Network Issues,2024-06-28 11:18:40.430573,4551,19,152,239.52631578947367,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-27 11:18:40.430419,1121,18,152,62.27777777777778,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-10 11:18:40.430437,8478,332,152,25.53614457831325,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2025-01-07 11:18:40.430484,2758,115,152,23.982608695652175,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-08-01 11:18:40.430500,1072,146,152,7.342465753424658,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-03-05 11:18:40.430509,7363,41,152,179.58536585365854,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-10-31 11:18:40.430549,1078,140,152,7.7,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-11-14 11:18:40.430562,2206,167,152,13.209580838323353,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-08-12 11:18:40.430125,Network Issues,2024-06-28 11:18:40.430573,4551,19,152,239.52631578947367,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-27 11:18:40.430419,1121,18,152,62.27777777777778,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-10 11:18:40.430437,8478,332,152,25.53614457831325,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2025-01-07 11:18:40.430484,2758,115,152,23.982608695652175,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-08-01 11:18:40.430500,1072,146,152,7.342465753424658,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-03-05 11:18:40.430509,7363,41,152,179.58536585365854,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-10-31 11:18:40.430549,1078,140,152,7.7,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-11-14 11:18:40.430562,2206,167,152,13.209580838323353,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-01-26 11:18:40.430207,Power Surge,2024-06-28 11:18:40.430573,4551,19,152,239.52631578947367,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-27 11:18:40.430419,1121,18,152,62.27777777777778,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-10 11:18:40.430437,8478,332,152,25.53614457831325,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2025-01-07 11:18:40.430484,2758,115,152,23.982608695652175,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-08-01 11:18:40.430500,1072,146,152,7.342465753424658,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-03-05 11:18:40.430509,7363,41,152,179.58536585365854,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-10-31 11:18:40.430549,1078,140,152,7.7,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-11-14 11:18:40.430562,2206,167,152,13.209580838323353,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-07-13 11:18:40.430244,Power Surge,2024-06-28 11:18:40.430573,4551,19,152,239.52631578947367,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-27 11:18:40.430419,1121,18,152,62.27777777777778,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-10 11:18:40.430437,8478,332,152,25.53614457831325,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2025-01-07 11:18:40.430484,2758,115,152,23.982608695652175,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-08-01 11:18:40.430500,1072,146,152,7.342465753424658,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-03-05 11:18:40.430509,7363,41,152,179.58536585365854,5,1
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-10-31 11:18:40.430549,1078,140,152,7.7,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-11-14 11:18:40.430562,2206,167,152,13.209580838323353,5,0
device_4,2024-08-25 11:18:40.429931,Hardware,2024-06-24 11:18:40.430257,Network Issues,2024-06-28 11:18:40.430573,4551,19,152,239.52631578947367,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2024-08-28 11:18:40.430421,7352,163,201,45.104294478527606,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2024-03-20 11:18:40.430442,4998,106,201,47.15094339622642,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2024-07-17 11:18:40.430449,3889,285,201,13.64561403508772,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2024-04-09 11:18:40.430458,7875,170,201,46.3235294117647,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2025-01-11 11:18:40.430551,9166,133,201,68.9172932330827,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-01-27 11:18:40.430102,Overheating,2024-09-15 11:18:40.430574,9992,33,201,302.7878787878788,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2024-08-28 11:18:40.430421,7352,163,201,45.104294478527606,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2024-03-20 11:18:40.430442,4998,106,201,47.15094339622642,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2024-07-17 11:18:40.430449,3889,285,201,13.64561403508772,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2024-04-09 11:18:40.430458,7875,170,201,46.3235294117647,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2025-01-11 11:18:40.430551,9166,133,201,68.9172932330827,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-04-22 11:18:40.430106,Power Surge,2024-09-15 11:18:40.430574,9992,33,201,302.7878787878788,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2024-08-28 11:18:40.430421,7352,163,201,45.104294478527606,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2024-03-20 11:18:40.430442,4998,106,201,47.15094339622642,5,0
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2024-07-17 11:18:40.430449,3889,285,201,13.64561403508772,5,0
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2024-04-09 11:18:40.430458,7875,170,201,46.3235294117647,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2025-01-11 11:18:40.430551,9166,133,201,68.9172932330827,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-07 11:18:40.430182,Power Surge,2024-09-15 11:18:40.430574,9992,33,201,302.7878787878788,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2024-08-28 11:18:40.430421,7352,163,201,45.104294478527606,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2024-03-20 11:18:40.430442,4998,106,201,47.15094339622642,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2024-07-17 11:18:40.430449,3889,285,201,13.64561403508772,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2024-04-09 11:18:40.430458,7875,170,201,46.3235294117647,5,1
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2025-01-11 11:18:40.430551,9166,133,201,68.9172932330827,5,0
device_7,2024-07-07 11:18:40.429815,Network,2024-10-23 11:18:40.430213,Power Surge,2024-09-15 11:18:40.430574,9992,33,201,302.7878787878788,5,0
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2024-08-28 11:18:40.430421,7352,163,201,45.104294478527606,5,0
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2024-03-20 11:18:40.430442,4998,106,201,47.15094339622642,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2024-07-17 11:18:40.430449,3889,285,201,13.64561403508772,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2024-04-09 11:18:40.430458,7875,170,201,46.3235294117647,5,1
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2025-01-11 11:18:40.430551,9166,133,201,68.9172932330827,5,0
device_7,2024-07-07 11:18:40.429815,Network,2025-01-02 11:18:40.430235,Network Issues,2024-09-15 11:18:40.430574,9992,33,201,302.7878787878788,5,0
device_7,2024-09-19 11:18:40.429856,Hardware,2024-01-27 11:18:40.430102,Overheating,2024-08-28 11:18:40.430421,7352,163,127,45.104294478527606,5,0
device_7,2024-09-19 11:18:40.429856,Hardware,2024-01-27 11:18:40.430102,Overheating,2024-03-20 11:18:40.430442,4998,106,127,47.15094339622642,5,1
device_7,2024-09-19 11:18:40.429856,Hardware,2024-01-27 11:18:40.430102,Overheating,2024-07-17 11:18:40.430449,3889,285,127,13.64561403508772,5,0
